sample_id,pc,Sw
1,0.01113449,0.974857347
1,0.063192954,0.949714693
1,0.201269115,0.92510699
1,0.47232475,0.899964337
1,0.922844807,0.874821683
1,3.423980097,0.84967903
1,22.01205456,0.824536377
1,137.2607128,0.799928673
1,322.1141599,0.77478602
1,1021.73874,0.69989301
1,1992.399622,0.650677603
